,Plate Waste,Empty Plate,Kitchen Waste,No Objects
20190103203212_227badcb-2b32-4d07-be47-27ecd12e9c58.jpg,1,0,0,0
20190103203849_601cb081-85d8-4fc6-b4b4-512f05b8f0cf.jpg,0,1,0,0
20190103204024_1a4542d9-f6eb-4f11-b2d9-60e603584da7.jpg,0,0,0,1
20190103214124_59f60a69-df7a-4f1d-b6ed-8130013075c6.jpg,0,1,0,0
20190104091221_daf64c70-27a9-4b6d-9f33-8301a8046183.jpg,1,0,0,0
20190104115218_2a520087-9a9d-465d-b8f0-ebca602cb046.jpg,1,0,0,0
20190104115224_820cec57-6f33-4b04-8da2-6fba292ec7ca.jpg,1,0,0,0
20190104115246_d511bb53-49bc-4e0e-a294-aa876bfd56c9.jpg,1,0,0,0
20190104120359_b62274d0-1515-4de9-8a5c-854a4a03cc1b.jpg,1,0,0,0
20190104120414_12b66a3b-998b-43e2-9208-123b7da59917.jpg,1,0,0,0
20190104120710_93b62450-c5d4-4456-b94d-6322367e1b8c.jpg,1,0,0,0
20190104120719_013b5437-5d0d-4db3-a425-d2b23c200876.jpg,1,0,0,0
20190104120738_00118c17-bf90-4bf0-ab66-99667ba3bc36.jpg,1,0,0,0
20190104120826_608b6c58-6e23-4074-a65e-ed65d2610870.jpg,1,0,0,0
20190104120827_2583e732-9644-48be-8b1a-a72506145853.jpg,0,0,0,1
20190104121315_11fb4c75-bc02-4b14-9d94-bdcdd8da77bb.jpg,1,0,0,0
20190104121443_f65d1f68-58fa-4692-9905-1a66c6faef2a.jpg,1,0,0,0
20190104121750_115c5c3a-0607-4d03-b598-303da4c12212.jpg,1,0,0,0
20190104121751_bcfc9ef9-00a5-4332-9d74-ea97a302cd79.jpg,1,0,0,0
20190104122030_e46db7b4-e54b-41d2-a95f-f7eddea6daa6.jpg,0,1,0,0
20190104122652_e2d4d43f-ae9c-4b3e-946a-25655b6a7bec.jpg,1,0,0,0
20190104122659_be365236-c35b-4158-9654-8b6024dcca4d.jpg,1,0,0,0
20190104123059_38955e57-b30b-4f9c-834d-3028ad835b64.jpg,1,0,0,0
20190104123104_ee6fd803-935d-47ea-83a2-928972ac3d2a.jpg,1,0,0,0
20190104123114_5af79e3e-e0b4-4768-b1ec-9d9a9da2955d.jpg,1,0,0,0
20190104123121_faee93a5-6558-4590-8d31-67a69783ca2b.jpg,1,0,0,0
20190104123128_f60d7c61-7f08-42d5-85c0-8e6450c7a08a.jpg,1,0,0,0
20190104130149_e8784041-1110-4820-9b53-62c3016954f6.jpg,1,0,0,0
20190104130810_94139195-2194-4063-8db9-a773476b3ddf.jpg,0,1,0,0
20190104131333_8778e83b-40f8-45bc-9f62-e4464f675f98.jpg,1,0,0,0
20190104131841_a0cfb9b9-e029-4bf7-b0f4-369341fbfff8.jpg,1,0,0,0
20190104131852_95045fb7-f665-4ab3-9e05-e8275ebd6b4e.jpg,1,0,0,0
20190104131933_98901293-6e6c-4f2c-930c-afd2372d829a.jpg,1,0,0,0
20190104131939_579214fa-5417-4704-aa6c-0bcf3a3c0259.jpg,1,0,0,0
20190104132828_f929fcd1-88aa-4cc1-88e2-fff38838921d.jpg,1,0,0,0
20190104133810_134a5826-96e5-43c2-abc0-418f5e46bb25.jpg,0,1,0,0
20190104140807_9ba49e91-bcaa-432d-905e-70dba6fb1f8a.jpg,1,0,0,0
20190104141758_01bf4efb-7042-4f1a-a25f-12804451fc0b.jpg,0,0,0,1
20190104142606_abd846bd-d6c2-44b5-a202-29fb78c4aa0f.jpg,1,0,0,0
20190104143255_d72dbe32-f71f-4551-bb57-daee6db91bdf.jpg,1,0,0,0
20190104143929_841a1263-8477-4df0-9b56-8821398dce9e.jpg,1,0,0,0
20190104151046_bfa6bb69-8c90-48ef-8ebb-797866f0828f.jpg,1,0,0,0
20190104160641_c240ffe3-3122-40c4-9130-a5aa87daa8b9.jpg,1,0,0,0
20190104164939_3b561747-fe20-4380-8b6a-33d1728f4b43.jpg,0,0,0,1
20190104171026_949e4a6b-6c78-4570-b472-327d07d9d15f.jpg,1,0,0,0
20190104172600_8d971360-326e-4a04-9005-59564e0029f0.jpg,1,0,0,0
20190104172742_3c8f4731-f951-4a0a-afbf-b7312fdc2efc.jpg,1,0,0,0
20190104172752_03397f77-e03f-4f66-85c4-a32c93f71b09.jpg,1,0,0,0
20190104172802_6118b9c9-f7ba-4968-8427-6df3ef7b8466.jpg,1,0,0,0
20190104172923_b965d556-f728-4246-9842-167d56833821.jpg,1,0,0,0
20190104175836_d5a9d815-68bc-4937-9a74-bcf694166962.jpg,1,0,0,0
20190104180813_f45f52bb-f939-4175-bebb-73fecb03b326.jpg,1,0,0,0
20190104181626_2dc95dda-1c2c-413f-8574-97edbd75acb2.jpg,1,0,0,0
20190104182129_c2188af0-5638-40c1-8574-ed6f7a2b0e68.jpg,1,0,0,0
20190104183348_1bf2dd6c-c480-459c-9bf6-8bef38b8a505.jpg,1,0,0,0
20190104183410_d67a9982-2fd7-4b95-8e44-6756d49f03e9.jpg,1,0,0,0
20190104183422_5512d4d8-1691-4475-a1a3-aec021a01598.jpg,1,0,0,0
20190104183444_185c6eee-c8a5-4be9-be85-a9aa04e40f09.jpg,1,0,0,0
20190104183705_ad062084-60f4-4dfc-a7e3-c38a5c6030ac.jpg,1,0,0,0
20190104183811_c97edf46-c249-41af-9674-988daa048bda.jpg,1,0,0,0
20190104183829_1690df56-dae6-407f-9b1d-3628ec7ffcf2.jpg,1,0,0,0
20190104183839_7d0b4a6c-7911-4227-8901-6147316b9bf3.jpg,1,0,0,0
20190104190656_f3cea456-e75a-4f56-9e68-00e37184dd15.jpg,1,0,0,0
20190104190701_1ab4d15c-b504-409c-af0e-71860ecf5669.jpg,1,0,0,0
20190104190834_ee5cf7a6-d108-4ddd-88ad-458e5855207f.jpg,1,0,0,0
20190104193319_8b748dce-edc5-46b0-bf14-1b1b110a3d6f.jpg,1,0,0,0
20190104215048_10d5b085-ad4a-42b4-965c-895dc342eaa4.jpg,1,0,0,0
20190104215052_e2d4d27e-ea05-4f40-b2d8-f55ee80c5bc9.jpg,1,0,0,0
20190104215053_1eadecaa-8444-47f8-a827-17dcb1a9ff9f.jpg,1,0,0,0
20190105100440_9706afa8-9365-4f13-a248-8cbffdce27ed.jpg,1,0,0,0
20190105100958_14a6ed96-e2c2-418e-a3cf-7b169a2b7514.jpg,1,0,0,0
20190105111119_5ae994a0-13f4-41af-b1cc-7c71c267f56a.jpg,1,0,0,0
20190105111120_026621aa-7454-45d4-9b09-dbe1b3467dfb.jpg,1,0,0,0
20190105112231_246f11ed-a00e-48af-8a87-935b711bd688.jpg,1,0,0,0
20190105112232_25999648-adb7-41d7-88f1-e9fe00536590.jpg,1,0,0,0
20190105112538_4ec015f3-98da-4143-8677-4ad7fa48abca.jpg,1,0,0,0
20190105114019_e9842832-7577-4dd3-9e12-94c1d3c19896.jpg,1,0,0,0
20190105120448_d268c749-201b-41ba-abf0-5e9cd7d6d626.jpg,1,0,0,0
20190105121610_cacdf675-c663-430f-97b7-a50ada86c51e.jpg,1,0,0,0
20190105124212_ff388697-ae4a-4c7b-a500-7e60a1cee938.jpg,1,0,0,0
20190105124222_68b7b6eb-6f3f-4471-9879-694d883f64f3.jpg,1,0,0,0
20190105124223_9c979063-8bec-4377-b256-0bd2e2c37b7c.jpg,1,0,0,0
20190105124351_f6889c00-49cc-4a8b-81f1-ac80547ebe8f.jpg,1,0,0,0
20190105124353_723704f0-8286-4f51-a634-f99a49d7960e.jpg,1,0,0,0
20190105125007_064b0dc6-feae-4635-948c-a54bbd72e7f8.jpg,1,0,0,0
20190105125132_e8e03986-4c64-4fda-8624-73ca708b47ee.jpg,1,0,0,0
20190105125149_831598fc-5d33-4d54-88e6-a3157b5f0f8c.jpg,1,0,0,0
20190105132149_633b3311-46b3-4e56-8fc9-8bd76ae02d3b.jpg,1,0,0,0
20190105133933_5ff99ea4-30d1-4e65-87dc-b3ed496c8711.jpg,1,0,0,0
20190105140514_07d714d1-c567-4d55-815f-29e8cc849941.jpg,1,0,0,0
